"MovieID","MovieTitle","RecommendationID","RecommendationTitle"
340,"War, The (1994)",1736,"Enemy at the Gates (2001)"
340,"War, The (1994)",1738,"Memento (2000)"
340,"War, The (1994)",1740,"Spy Kids (2001)"
340,"War, The (1994)",1744,"Blow (2001)"
340,"War, The (1994)",1745,"Bridget Jones's Diary (2001)"
340,"War, The (1994)",1750,"Mummy Returns, The (2001)"
340,"War, The (1994)",1753,"Knight's Tale, A (2001)"
340,"War, The (1994)",1754,"Shrek (2001)"
340,"War, The (1994)",1755,"Moulin Rouge (2001)"
340,"War, The (1994)",1756,"Pearl Harbor (2001)"
340,"War, The (1994)",1763,"Evolution (2001)"
340,"War, The (1994)",1767,"Tootsie (1982)"
340,"War, The (1994)",1769,"Lara Croft: Tomb Raider (2001)"
340,"War, The (1994)",1770,"Dr. Dolittle 2 (2001)"
340,"War, The (1994)",1772,"A.I. Artificial Intelligence (2001)"
340,"War, The (1994)",1776,"Scary Movie 2 (2001)"
340,"War, The (1994)",1781,"Legally Blonde (2001)"
340,"War, The (1994)",1795,"Lean on Me (1989)"
340,"War, The (1994)",1796,"Look Who's Talking (1989)"
340,"War, The (1994)",1799,"America's Sweethearts (2001)"
340,"War, The (1994)",1800,"Ghost World (2001)"
340,"War, The (1994)",1802,"Planet of the Apes (2001)"
340,"War, The (1994)",1808,"Princess Diaries, The (2001)"
340,"War, The (1994)",1812,"American Pie 2 (2001)"
340,"War, The (1994)",1813,"Others, The (2001)"
340,"War, The (1994)",1815,"Jay and Silent Bob Strike Back (2001)"
340,"War, The (1994)",1821,"Zoolander (2001)"
340,"War, The (1994)",1823,"Bandits (2001)"
340,"War, The (1994)",1824,"Mulholland Drive (2001)"
340,"War, The (1994)",1826,"Fiddler on the Roof (1971)"
340,"War, The (1994)",1827,"From Hell (2001)"
340,"War, The (1994)",1829,"Riding in Cars with Boys (2001)"
340,"War, The (1994)",1831,"K-PAX (2001)"
340,"War, The (1994)",1833,"Donnie Darko (2001)"
340,"War, The (1994)",1835,"Man Who Wasn't There, The (2001)"
340,"War, The (1994)",1836,"Monsters, Inc. (2001)"
340,"War, The (1994)",1839,"Shallow Hal (2001)"
340,"War, The (1994)",1847,"Ocean's Eleven (2001)"
340,"War, The (1994)",1849,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"
340,"War, The (1994)",1850,"Not Another Teen Movie (2001)"
340,"War, The (1994)",1852,"Royal Tenenbaums, The (2001)"
340,"War, The (1994)",1855,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
340,"War, The (1994)",1857,"Beautiful Mind, A (2001)"
340,"War, The (1994)",1860,"Black Hawk Down (2001)"
340,"War, The (1994)",1862,"I Am Sam (2001)"
340,"War, The (1994)",1881,"40 Days and 40 Nights (2002)"
340,"War, The (1994)",1886,"Kissing Jessica Stein (2001)"
340,"War, The (1994)",1890,"Panic Room (2002)"
340,"War, The (1994)",1897,"My Big Fat Greek Wedding (2002)"
340,"War, The (1994)",1901,"Spider-Man (2002)"
340,"War, The (1994)",1903,"About a Boy (2002)"
340,"War, The (1994)",1904,"Star Wars: Episode II - Attack of the Clones (2002)"
340,"War, The (1994)",1908,"Bourne Identity, The (2002)"
340,"War, The (1994)",1912,"Minority Report (2002)"
340,"War, The (1994)",1916,"Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002)"
340,"War, The (1994)",1918,"Road to Perdition (2002)"
340,"War, The (1994)",1920,"Austin Powers in Goldmember (2002)"
340,"War, The (1994)",1922,"Signs (2002)"
340,"War, The (1994)",1925,"One Hour Photo (2002)"
340,"War, The (1994)",1927,"Hot Shots! (1991)"
340,"War, The (1994)",1930,"Igby Goes Down (2002)"
340,"War, The (1994)",1932,"Secretary (2002)"
340,"War, The (1994)",1934,"Sweet Home Alabama (2002)"
340,"War, The (1994)",1936,"Red Dragon (2002)"
340,"War, The (1994)",1938,"Bowling for Columbine (2002)"
340,"War, The (1994)",1940,"Ring, The (2002)"
340,"War, The (1994)",1945,"Jackass: The Movie (2002)"
340,"War, The (1994)",1946,"Frida (2002)"
340,"War, The (1994)",1947,"8 Mile (2002)"
340,"War, The (1994)",1955,"Adaptation (2002)"
340,"War, The (1994)",1959,"About Schmidt (2002)"
340,"War, The (1994)",1962,"Gangs of New York (2002)"
340,"War, The (1994)",1963,"Two Weeks Notice (2002)"
340,"War, The (1994)",1967,"Catch Me If You Can (2002)"
340,"War, The (1994)",1968,"Chicago (2002)"
340,"War, The (1994)",1969,"Hours, The (2002)"
340,"War, The (1994)",1970,"Pianist, The (2002)"
340,"War, The (1994)",1972,"Confessions of a Dangerous Mind (2002)"
340,"War, The (1994)",1977,"How to Lose a Guy in 10 Days (2003)"
340,"War, The (1994)",1983,"Bend It Like Beckham (2002)"
340,"War, The (1994)",1989,"Anger Management (2003)"
340,"War, The (1994)",1997,"X2: X-Men United (2003)"
340,"War, The (1994)",1999,"Matrix Reloaded, The (2003)"
340,"War, The (1994)",2001,"Bruce Almighty (2003)"
340,"War, The (1994)",2002,"Finding Nemo (2003)"
340,"War, The (1994)",2008,"28 Days Later (2002)"
340,"War, The (1994)",2010,"Hulk (2003)"
340,"War, The (1994)",2013,"Pirates of the Caribbean: The Curse of the Black Pearl (2003)"
340,"War, The (1994)",2018,"Lara Croft Tomb Raider: The Cradle of Life (2003)"
340,"War, The (1994)",2021,"Freaky Friday (2003)"
340,"War, The (1994)",2031,"Lost in Translation (2003)"
340,"War, The (1994)",2041,"School of Rock (2003)"
340,"War, The (1994)",2043,"Mystic River (2003)"
340,"War, The (1994)",2045,"Kill Bill: Vol. 1 (2003)"
340,"War, The (1994)",2052,"Love Actually (2003)"
340,"War, The (1994)",2073,"Big Fish (2003)"
340,"War, The (1994)",2077,"Mona Lisa Smile (2003)"
340,"War, The (1994)",2081,"Cold Mountain (2003)"
340,"War, The (1994)",2083,"Along Came Polly (2004)"
340,"War, The (1994)",2087,"Thirteen (2003)"
340,"War, The (1994)",2088,"50 First Dates (2004)"
340,"War, The (1994)",2090,"Passion of the Christ, The (2004)"
340,"War, The (1994)",2093,"Starsky & Hutch (2004)"
340,"War, The (1994)",2095,"Secret Window (2004)"
340,"War, The (1994)",2096,"Dawn of the Dead (2004)"
340,"War, The (1994)",2097,"Eternal Sunshine of the Spotless Mind (2004)"
340,"War, The (1994)",2103,"Kill Bill: Vol. 2 (2004)"
340,"War, The (1994)",2105,"13 Going on 30 (2004)"
340,"War, The (1994)",2107,"Mean Girls (2004)"
340,"War, The (1994)",2123,"Shrek 2 (2004)"
340,"War, The (1994)",2124,"Day After Tomorrow, The (2004)"
340,"War, The (1994)",2125,"Saved! (2004)"
340,"War, The (1994)",2129,"Stepford Wives, The (2004)"
340,"War, The (1994)",2130,"Napoleon Dynamite (2004)"
340,"War, The (1994)",2131,"Super Size Me (2004)"
340,"War, The (1994)",2132,"Dodgeball: A True Underdog Story (2004)"
340,"War, The (1994)",2135,"Fahrenheit 9/11 (2004)"
340,"War, The (1994)",2137,"Spider-Man 2 (2004)"
340,"War, The (1994)",2140,"Anchorman: The Legend of Ron Burgundy (2004)"
340,"War, The (1994)",2143,"Bourne Supremacy, The (2004)"
340,"War, The (1994)",2145,"Village, The (2004)"
340,"War, The (1994)",2146,"Garden State (2004)"
340,"War, The (1994)",2147,"Collateral (2004)"
340,"War, The (1994)",2153,"Shaun of the Dead (2004)"
340,"War, The (1994)",2159,"Sideways (2004)"
340,"War, The (1994)",2163,"Incredibles, The (2004)"
340,"War, The (1994)",2165,"Kinsey (2004)"
340,"War, The (1994)",2167,"Finding Neverland (2004)"
340,"War, The (1994)",2171,"Closer (2004)"
340,"War, The (1994)",2173,"Ocean's Twelve (2004)"
340,"War, The (1994)",2190,"Charlie and the Chocolate Factory (2005)"
340,"War, The (1994)",2191,"Life Aquatic with Steve Zissou, The (2004)"
340,"War, The (1994)",2192,"Aviator, The (2004)"
340,"War, The (1994)",2193,"Phantom of the Opera, The (2004)"
340,"War, The (1994)",2205,"Crash (2004)"
340,"War, The (1994)",2209,"Mr. & Mrs. Smith (2005)"
340,"War, The (1994)",2210,"Batman Begins (2005)"
340,"War, The (1994)",2211,"War of the Worlds (2005)"
340,"War, The (1994)",2213,"Fantastic Four (2005)"
340,"War, The (1994)",2219,"40-Year-Old Virgin, The (2005)"
340,"War, The (1994)",2229,"Capote (2005)"
340,"War, The (1994)",2233,"Brokeback Mountain (2005)"
340,"War, The (1994)",2236,"Jarhead (2005)"
340,"War, The (1994)",2237,"Syriana (2005)"
340,"War, The (1994)",2241,"Walk the Line (2005)"
340,"War, The (1994)",2246,"Munich (2005)"
340,"War, The (1994)",2251,"V for Vendetta (2006)"
340,"War, The (1994)",2252,"Thank You for Smoking (2006)"
340,"War, The (1994)",2260,"United 93 (2006)"
340,"War, The (1994)",2262,"Da Vinci Code, The (2006)"
340,"War, The (1994)",2263,"X-Men: The Last Stand (2006)"
340,"War, The (1994)",2265,"Click (2006)"
340,"War, The (1994)",2266,"Devil Wears Prada, The (2006)"
340,"War, The (1994)",2270,"Superman Returns (2006)"
340,"War, The (1994)",2271,"Little Miss Sunshine (2006)"
340,"War, The (1994)",2272,"Babel (2006)"
340,"War, The (1994)",2275,"Night at the Museum (2006)"
340,"War, The (1994)",2276,"Stranger than Fiction (2006)"
340,"War, The (1994)",2280,"Queen, The (2006)"
340,"War, The (1994)",2287,"Departed, The (2006)"
340,"War, The (1994)",2289,"Children of Men (2006)"
340,"War, The (1994)",2290,"Prestige, The (2006)"
340,"War, The (1994)",2299,"Ratatouille (2007)"
340,"War, The (1994)",2302,"Zodiac (2007)"
340,"War, The (1994)",2303,"300 (2007)"
340,"War, The (1994)",2311,"Knocked Up (2007)"
340,"War, The (1994)",2316,"Ocean's Thirteen (2007)"
340,"War, The (1994)",2321,"Live Free or Die Hard (2007)"
340,"War, The (1994)",2322,"Transformers (2007)"
340,"War, The (1994)",2327,"Bourne Ultimatum, The (2007)"
340,"War, The (1994)",2328,"Superbad (2007)"
340,"War, The (1994)",2332,"Atonement (2007)"
340,"War, The (1994)",2334,"Into the Wild (2007)"
340,"War, The (1994)",2341,"American Gangster (2007)"
340,"War, The (1994)",2343,"No Country for Old Men (2007)"
340,"War, The (1994)",2352,"Juno (2007)"
340,"War, The (1994)",2354,"Sweeney Todd: The Demon Barber of Fleet Street (2007)"
340,"War, The (1994)",2356,"There Will Be Blood (2007)"
340,"War, The (1994)",2358,"27 Dresses (2008)"
340,"War, The (1994)",2359,"Cloverfield (2008)"
340,"War, The (1994)",2365,"Dark Knight, The (2008)"
340,"War, The (1994)",2366,"21 (2008)"
340,"War, The (1994)",2367,"Forgetting Sarah Marshall (2008)"
340,"War, The (1994)",2368,"Iron Man (2008)"
340,"War, The (1994)",2369,"Taken (2008)"
340,"War, The (1994)",2375,"WALL·E (2008)"
340,"War, The (1994)",2381,"Vicky Cristina Barcelona (2008)"
340,"War, The (1994)",2388,"Slumdog Millionaire (2008)"
340,"War, The (1994)",2389,"Quantum of Solace (2008)"
340,"War, The (1994)",2390,"Role Models (2008)"
340,"War, The (1994)",2392,"Milk (2008)"
340,"War, The (1994)",2394,"Doubt (2008)"
340,"War, The (1994)",2395,"Gran Torino (2008)"
340,"War, The (1994)",2399,"Curious Case of Benjamin Button, The (2008)"
340,"War, The (1994)",2403,"I Love You, Man (2009)"
340,"War, The (1994)",2406,"Inglourious Basterds (2009)"
340,"War, The (1994)",2409,"Star Trek (2009)"
340,"War, The (1994)",2412,"Up (2009)"
340,"War, The (1994)",2413,"Hangover, The (2009)"
340,"War, The (1994)",2414,"Hurt Locker, The (2008)"
340,"War, The (1994)",2418,"District 9 (2009)"
340,"War, The (1994)",2421,"Up in the Air (2009)"
340,"War, The (1994)",2424,"Blind Side, The  (2009)"
340,"War, The (1994)",2425,"Avatar (2009)"
340,"War, The (1994)",2430,"How to Train Your Dragon (2010)"
340,"War, The (1994)",2436,"Inception (2010)"
340,"War, The (1994)",2439,"Social Network, The (2010)"
340,"War, The (1994)",2441,"Easy A (2010)"
340,"War, The (1994)",2442,"Red (2010)"
340,"War, The (1994)",2443,"127 Hours (2010)"
340,"War, The (1994)",2445,"Black Swan (2010)"
340,"War, The (1994)",2447,"King's Speech, The (2010)"
340,"War, The (1994)",2448,"Tangled (2010)"
340,"War, The (1994)",2450,"True Grit (2010)"
340,"War, The (1994)",2452,"Limitless (2011)"
340,"War, The (1994)",2460,"Drive (2011)"
340,"War, The (1994)",2461,"Captain America: The First Avenger (2011)"
340,"War, The (1994)",2462,"Crazy, Stupid, Love. (2011)"
340,"War, The (1994)",2465,"Moneyball (2011)"
340,"War, The (1994)",2468,"Hugo (2011)"
342,"Muriel's Wedding (1994)",1211,"Matrix, The (1999)"
344,"Ace Ventura: Pet Detective (1994)",1211,"Matrix, The (1999)"
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",1211,"Matrix, The (1999)"
347,"Bitter Moon (1992)",846,"Titanic (1997)"
347,"Bitter Moon (1992)",1286,"Sixth Sense, The (1999)"
347,"Bitter Moon (1992)",1317,"American Beauty (1999)"
347,"Bitter Moon (1992)",1569,"Gladiator (2000)"
347,"Bitter Moon (1992)",1855,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
348,"Bullets Over Broadway (1994)",344,"Fargo (1996)"
348,"Bullets Over Broadway (1994)",1317,"American Beauty (1999)"
349,"Clear and Present Danger (1994)",587,"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)"
349,"Clear and Present Danger (1994)",1211,"Matrix, The (1999)"
350,"Client, The (1994)",655,"Back to the Future (1985)"
351,"Corrina, Corrina (1994)",1,"Toy Story (1995)"
353,"Crow, The (1994)",1211,"Matrix, The (1999)"
355,"Flintstones, The (1994)",655,"Back to the Future (1985)"
356,"Forrest Gump (1994)",1211,"Matrix, The (1999)"
357,"Four Weddings and a Funeral (1994)",214,"Forrest Gump (1994)"
358,"Higher Learning (1995)",177,"Pulp Fiction (1994)"
358,"Higher Learning (1995)",314,"Blade Runner (1982)"
358,"Higher Learning (1995)",333,"Terminator 2: Judgment Day (1991)"
358,"Higher Learning (1995)",335,"Batman (1989)"
358,"Higher Learning (1995)",625,"Terminator, The (1984)"
358,"Higher Learning (1995)",643,"Shining, The (1980)"
358,"Higher Learning (1995)",655,"Back to the Future (1985)"
358,"Higher Learning (1995)",1211,"Matrix, The (1999)"
358,"Higher Learning (1995)",1754,"Shrek (2001)"
358,"Higher Learning (1995)",1855,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
358,"Higher Learning (1995)",1960,"Lord of the Rings: The Two Towers, The (2002)"
360,"I Love Trouble (1994)",1,"Toy Story (1995)"
360,"I Love Trouble (1994)",90,"Apollo 13 (1995)"
360,"I Love Trouble (1994)",214,"Forrest Gump (1994)"
360,"I Love Trouble (1994)",277,"Jurassic Park (1993)"
360,"I Love Trouble (1994)",735,"Jerry Maguire (1996)"
360,"I Love Trouble (1994)",1912,"Minority Report (2002)"
361,"It Could Happen to You (1994)",1,"Toy Story (1995)"
361,"It Could Happen to You (1994)",214,"Forrest Gump (1994)"
361,"It Could Happen to You (1994)",277,"Jurassic Park (1993)"
362,"Jungle Book, The (1994)",277,"Jurassic Park (1993)"
362,"Jungle Book, The (1994)",1211,"Matrix, The (1999)"
364,"Lion King, The (1994)",1211,"Matrix, The (1999)"
365,"Little Buddha (1993)",1211,"Matrix, The (1999)"
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",177,"Pulp Fiction (1994)"
367,"Mask, The (1994)",1211,"Matrix, The (1999)"
368,"Maverick (1994)",1211,"Matrix, The (1999)"
370,"Naked Gun 33 1/3: The Final Insult (1994)",1211,"Matrix, The (1999)"
371,"Paper, The (1994)",214,"Forrest Gump (1994)"
371,"Paper, The (1994)",787,"Men in Black (a.k.a. MIB) (1997)"
371,"Paper, The (1994)",1211,"Matrix, The (1999)"
371,"Paper, The (1994)",1228,"Star Wars: Episode I - The Phantom Menace (1999)"
371,"Paper, The (1994)",1286,"Sixth Sense, The (1999)"
371,"Paper, The (1994)",1855,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
372,"Reality Bites (1994)",1211,"Matrix, The (1999)"
372,"Reality Bites (1994)",1317,"American Beauty (1999)"
373,"Red Rock West (1992)",177,"Pulp Fiction (1994)"
373,"Red Rock West (1992)",587,"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)"
373,"Red Rock West (1992)",1286,"Sixth Sense, The (1999)"
374,"Richie Rich (1994)",1211,"Matrix, The (1999)"
376,"River Wild, The (1994)",214,"Forrest Gump (1994)"
376,"River Wild, The (1994)",1855,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
377,"Speed (1994)",1211,"Matrix, The (1999)"
378,"Speechless (1994)",31,"Babe (1995)"
378,"Speechless (1994)",34,"Clueless (1995)"
378,"Speechless (1994)",158,"Star Wars: Episode IV - A New Hope (1977)"
378,"Speechless (1994)",288,"Mrs. Doubtfire (1993)"
378,"Speechless (1994)",312,"Sleepless in Seattle (1993)"
378,"Speechless (1994)",393,"Independence Day (a.k.a. ID4) (1996)"
378,"Speechless (1994)",585,"Star Wars: Episode V - The Empire Strikes Back (1980)"
378,"Speechless (1994)",587,"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)"
378,"Speechless (1994)",650,"Groundhog Day (1993)"
378,"Speechless (1994)",655,"Back to the Future (1985)"
378,"Speechless (1994)",676,"Indiana Jones and the Last Crusade (1989)"
378,"Speechless (1994)",918,"Rocky (1976)"
378,"Speechless (1994)",985,"Little Mermaid, The (1989)"
378,"Speechless (1994)",1007,"Indiana Jones and the Temple of Doom (1984)"
378,"Speechless (1994)",1090,"Pleasantville (1998)"
378,"Speechless (1994)",1211,"Matrix, The (1999)"
378,"Speechless (1994)",1704,"Miss Congeniality (2000)"
378,"Speechless (1994)",1754,"Shrek (2001)"
378,"Speechless (1994)",1855,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
378,"Speechless (1994)",2002,"Finding Nemo (2003)"
379,"Timecop (1994)",1211,"Matrix, The (1999)"
380,"True Lies (1994)",1211,"Matrix, The (1999)"
381,"When a Man Loves a Woman (1994)",214,"Forrest Gump (1994)"
382,"Wolf (1994)",1855,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
383,"Wyatt Earp (1994)",277,"Jurassic Park (1993)"
383,"Wyatt Earp (1994)",336,"Silence of the Lambs, The (1991)"
383,"Wyatt Earp (1994)",655,"Back to the Future (1985)"
383,"Wyatt Earp (1994)",676,"Indiana Jones and the Last Crusade (1989)"
393,"Street Fighter (1994)",177,"Pulp Fiction (1994)"
405,"Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994)",158,"Star Wars: Episode IV - A New Hope (1977)"
405,"Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994)",177,"Pulp Fiction (1994)"
405,"Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994)",1211,"Matrix, The (1999)"
405,"Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994)",1960,"Lord of the Rings: The Two Towers, The (2002)"
405,"Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994)",2076,"Lord of the Rings: The Return of the King, The (2003)"
407,"In the Mouth of Madness (1995)",177,"Pulp Fiction (1994)"
407,"In the Mouth of Madness (1995)",214,"Forrest Gump (1994)"
407,"In the Mouth of Madness (1995)",336,"Silence of the Lambs, The (1991)"
407,"In the Mouth of Madness (1995)",602,"Alien (1979)"
410,"Addams Family Values (1993)",277,"Jurassic Park (1993)"
412,"Age of Innocence, The (1993)",1211,"Matrix, The (1999)"
413,"Airheads (1994)",1356,"Fight Club (1999)"
415,"Another Stakeout (1993)",30,"Twelve Monkeys (a.k.a. 12 Monkeys) (1995)"
415,"Another Stakeout (1993)",90,"Apollo 13 (1995)"
415,"Another Stakeout (1993)",214,"Forrest Gump (1994)"
